::1 - - [12/Apr/2025:12:13:08 +0000] "GET /premium/dashboard HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:14:21 +0000] "GET /expense/get-expenses?page=1&limit=21&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:15:44 +0000] "GET /expense/get-expenses?page=1&limit=100&filterType=all HTTP/1.1" 200 11637 "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:15:57 +0000] "GET /expense/get-expenses?page=1&limit=1&filterType=all HTTP/1.1" 200 152 "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:16:04 +0000] "GET /expense/get-expenses?page=1&limit=100&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:16:11 +0000] "GET /expense/get-expenses?page=1&limit=0&filterType=all HTTP/1.1" 200 1195 "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:16:29 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 200 23207 "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:21:16 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:21:18 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:30:08 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
::1 - - [12/Apr/2025:12:30:14 +0000] "GET /expense/get-expenses?page=1&limit=200&filterType=all HTTP/1.1" 304 - "http://localhost:1234/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
